지점번호,지점명,시작일,종료일,장마일수,강수일수,합계강수량
138,포항,1992-07-09,1992-07-23,15,8,95.8
140,군산,1992-07-09,1992-07-23,15,8,102.3
143,대구,1992-07-09,1992-07-23,15,8,186.1
146,전주,1992-07-09,1992-07-23,15,8,244.5
152,울산,1992-07-09,1992-07-23,15,8,103.5
155,창원,1992-07-09,1992-07-23,15,8,99.5
156,광주,1992-07-09,1992-07-23,15,8,228.1
159,부산,1992-07-09,1992-07-23,15,5,99.2
162,통영,1992-07-09,1992-07-23,15,6,168.9
165,목포,1992-07-09,1992-07-23,15,7,103.8
168,여수,1992-07-09,1992-07-23,15,5,146.1
170,완도,1992-07-09,1992-07-23,15,5,104.7
192,진주,1992-07-09,1992-07-23,15,9,167.4
243,부안,1992-07-09,1992-07-23,15,9,238.9
244,임실,1992-07-09,1992-07-23,15,9,228.8
245,정읍,1992-07-09,1992-07-23,15,9,231.1
247,남원,1992-07-09,1992-07-23,15,10,189.4
248,장수,1992-07-09,1992-07-23,15,10,278.5
260,장흥,1992-07-09,1992-07-23,15,7,140.5
261,해남,1992-07-09,1992-07-23,15,9,98.8
262,고흥,1992-07-09,1992-07-23,15,4,90
271,봉화,1992-07-09,1992-07-23,15,8,248.5
272,영주,1992-07-09,1992-07-23,15,10,171.2
273,문경,1992-07-09,1992-07-23,15,9,214.3
277,영덕,1992-07-09,1992-07-23,15,8,99
278,의성,1992-07-09,1992-07-23,15,7,265
279,구미,1992-07-09,1992-07-23,15,8,264.3
281,영천,1992-07-09,1992-07-23,15,8,155.2
284,거창,1992-07-09,1992-07-23,15,9,177.6
285,합천,1992-07-09,1992-07-23,15,7,167
288,밀양,1992-07-09,1992-07-23,15,7,128
289,산청,1992-07-09,1992-07-23,15,7,148.5
294,거제,1992-07-09,1992-07-23,15,9,151
295,남해,1992-07-09,1992-07-23,15,6,170.5
184,제주,1993-06-18,1993-07-30,43,17,297.5
185,고산,1993-06-18,1993-07-30,43,15,188.6
188,성산,1993-06-18,1993-07-30,43,19,260
189,서귀포,1993-06-18,1993-07-30,43,22,413.3
90,속초,1993-06-22,1993-07-30,39,21,336.9
95,철원,1993-06-22,1993-07-30,39,19,328.7
100,대관령,1993-06-22,1993-07-30,39,26,622.4
101,춘천,1993-06-22,1993-07-30,39,18,347.3
105,강릉,1993-06-22,1993-07-30,39,23,398
108,서울,1993-06-22,1993-07-30,39,22,456
112,인천,1993-06-22,1993-07-30,39,20,475.7
114,원주,1993-06-22,1993-07-30,39,18,382.3
119,수원,1993-06-22,1993-07-30,39,19,502.6
127,충주,1993-06-22,1993-07-30,39,19,370
129,서산,1993-06-22,1993-07-30,39,18,429.4
130,울진,1993-06-22,1993-07-30,39,16,404.2
131,청주,1993-06-22,1993-07-30,39,25,325.9
133,대전,1993-06-22,1993-07-30,39,24,432.8
135,추풍령,1993-06-22,1993-07-30,39,22,432.5
136,안동,1993-06-22,1993-07-30,39,18,375.7
138,포항,1993-06-22,1993-07-30,39,22,413.8
140,군산,1993-06-22,1993-07-30,39,19,441.2
143,대구,1993-06-22,1993-07-30,39,18,362.4
146,전주,1993-06-22,1993-07-30,39,24,616.9
152,울산,1993-06-22,1993-07-30,39,22,456.7
155,창원,1993-06-22,1993-07-30,39,21,277.8
156,광주,1993-06-22,1993-07-30,39,19,371.7
